url,path,path_depth,slug_tokens,action,object,scene,intent_category,notes,lastmod
https://www.krea.ai/apps/edit/movie-poster/,/apps/edit/movie-poster/,3,movie poster,,poster,,general-poster,,2025-12-15
https://www.krea.ai/apps/edit/nano-banana-edit/,/apps/edit/nano-banana-edit/,3,nano banana edit,,,,unknown,,2025-12-15
https://www.krea.ai/apps/edit/image-to-image/,/apps/edit/image-to-image/,3,image to image,,image,,general-image,,2025-12-15
https://www.krea.ai/login/,/login/,1,login,,,,unknown,,2025-12-15
https://www.krea.ai/image/,/image/,1,image,,image,,general-image,,2025-12-15
https://www.krea.ai/login/,/login/,1,login,,,,unknown,,2025-12-15
https://www.krea.ai/image/,/image/,1,image,,image,,general-image,,2025-12-15
https://www.krea.ai/login/,/login/,1,login,,,,unknown,,2025-12-15
https://www.krea.ai/image/,/image/,1,image,,image,,general-image,,2025-12-15
https://www.krea.ai/login/,/login/,1,login,,,,unknown,,2025-12-15
https://www.krea.ai/login/,/login/,1,login,,,,unknown,,2025-12-15
https://www.krea.ai/login/,/login/,1,login,,,,unknown,,2025-12-15
https://www.krea.ai/login/,/login/,1,login,,,,unknown,,2025-12-15
https://www.krea.ai/login/,/login/,1,login,,,,unknown,,2025-12-15
https://www.krea.ai/login/,/login/,1,login,,,,unknown,,2025-12-15
https://www.krea.ai/login/,/login/,1,login,,,,unknown,,2025-12-15
https://www.krea.ai/login/,/login/,1,login,,,,unknown,,2025-12-15
https://www.krea.ai/login/,/login/,1,login,,,,unknown,,2025-12-15
https://www.krea.ai/models/krea-1/,/models/krea-1/,2,krea 1,,,,unknown,,2025-12-15
https://www.krea.ai/models/nano-banana-pro/,/models/nano-banana-pro/,2,nano banana pro,,,,unknown,,2025-12-15
https://www.krea.ai/models/kling/,/models/kling/,2,kling,,,,unknown,,2025-12-15
https://www.krea.ai/models/runway/,/models/runway/,2,runway,,,,unknown,,2025-12-15
https://www.krea.ai/models/sora2/,/models/sora2/,2,sora2,,,,unknown,,2025-12-15
https://www.krea.ai/models/veo3/,/models/veo3/,2,veo3,,,,unknown,,2025-12-15
https://www.krea.ai/models/veo3.1,/models/veo3.1,2,veo3.1,,,,unknown,,2025-12-15
https://www.krea.ai/login/,/login/,1,login,,,,unknown,,2025-12-15
https://www.krea.ai/login/,/login/,1,login,,,,unknown,,2025-12-15
https://www.krea.ai/articles/freepik-spaces-vs-krea-nodes/,/articles/freepik-spaces-vs-krea-nodes/,2,freepik spaces vs krea nodes,,,,unknown,,2025-12-15
https://www.krea.ai/articles/weavy-vs-imagine-art-flow/,/articles/weavy-vs-imagine-art-flow/,2,weavy vs imagine art flow,,,,unknown,,2025-12-15
https://www.krea.ai/articles/top-node-based-ai-workflow-apps/,/articles/top-node-based-ai-workflow-apps/,2,top node based ai workflow apps,,,,unknown,,2025-12-15
https://www.krea.ai/articles/figma-weave-vs-fal/,/articles/figma-weave-vs-fal/,2,figma weave vs fal,,,,unknown,,2025-12-15
https://www.krea.ai/articles/flora-vs-figma-weave/,/articles/flora-vs-figma-weave/,2,flora vs figma weave,,,,unknown,,2025-12-15
https://www.krea.ai/articles/invokeai-vs-flora/,/articles/invokeai-vs-flora/,2,invokeai vs flora,,,,unknown,,2025-12-15
https://www.krea.ai/articles/fal-vs-flora/,/articles/fal-vs-flora/,2,fal vs flora,,,,unknown,,2025-12-15
https://www.krea.ai/articles/sora-2/,/articles/sora-2/,2,sora 2,,,,unknown,,2025-12-15
https://www.krea.ai/articles/visual-electric-vs-krea/,/articles/visual-electric-vs-krea/,2,visual electric vs krea,,,,unknown,,2025-12-15
https://www.krea.ai/articles/nano-banana/,/articles/nano-banana/,2,nano banana,,,,unknown,,2025-12-15
https://www.krea.ai/articles/seedream-4-guide/,/articles/seedream-4-guide/,2,seedream 4 guide,,,,unknown,,2025-12-15
https://www.krea.ai/articles/midjourney-vs-krea/,/articles/midjourney-vs-krea/,2,midjourney vs krea,,,,unknown,,2025-12-15
https://www.krea.ai/articles/ai-image-generators-2025/,/articles/ai-image-generators-2025/,2,ai image generators 2025,,image,,general-image,,2025-12-15
https://docs.krea.ai/api-reference/postman/,/api-reference/postman/,2,postman,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/general/get-a-job-by-id/,/api-reference/general/get-a-job-by-id/,3,get a job by id,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/general/delete-a-job-by-id/,/api-reference/general/delete-a-job-by-id/,3,delete a job by id,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/assets/list-assets/,/api-reference/assets/list-assets/,3,list assets,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/assets/upload-an-asset/,/api-reference/assets/upload-an-asset/,3,upload an asset,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/assets/get-an-asset/,/api-reference/assets/get-an-asset/,3,get an asset,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/assets/delete-an-asset/,/api-reference/assets/delete-an-asset/,3,delete an asset,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/styles/train-a-custom-style-lora/,/api-reference/styles/train-a-custom-style-lora/,3,train a custom style lora,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/styles/search-styles/,/api-reference/styles/search-styles/,3,search styles,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/styles/get-a-single-style-by-id/,/api-reference/styles/get-a-single-style-by-id/,3,get a single style by id,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/styles/update-a-style/,/api-reference/styles/update-a-style/,3,update a style,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/styles/get-a-shareable-link-for-a-style/,/api-reference/styles/get-a-shareable-link-for-a-style/,3,get a shareable link for a style,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/styles/share-a-style-with-your-workspace/,/api-reference/styles/share-a-style-with-your-workspace/,3,share a style with your workspace,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/styles/remove-a-style-from-your-workspace/,/api-reference/styles/remove-a-style-from-your-workspace/,3,remove a style from your workspace,remove,,,remove-general,,2025-12-15
https://docs.krea.ai/api-reference/image/flux/,/api-reference/image/flux/,3,flux,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/image/flux-kontext/,/api-reference/image/flux-kontext/,3,flux kontext,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/image/nano-banana-pro/,/api-reference/image/nano-banana-pro/,3,nano banana pro,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/image/nano-banana/,/api-reference/image/nano-banana/,3,nano banana,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/image/flux-11-pro/,/api-reference/image/flux-11-pro/,3,flux 11 pro,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/image/flux-11-pro-ultra/,/api-reference/image/flux-11-pro-ultra/,3,flux 11 pro ultra,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/image/ideogram-20a-turbo/,/api-reference/image/ideogram-20a-turbo/,3,ideogram 20a turbo,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/image/ideogram-30/,/api-reference/image/ideogram-30/,3,ideogram 30,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/image/imagen-3/,/api-reference/image/imagen-3/,3,imagen 3,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/image/imagen-4/,/api-reference/image/imagen-4/,3,imagen 4,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/image/imagen-4-fast/,/api-reference/image/imagen-4-fast/,3,imagen 4 fast,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/image/imagen-4-ultra/,/api-reference/image/imagen-4-ultra/,3,imagen 4 ultra,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/image/runway-gen-4/,/api-reference/image/runway-gen-4/,3,runway gen 4,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/image/chatgpt-image/,/api-reference/image/chatgpt-image/,3,chatgpt image,,image,,general-image,,2025-12-15
https://docs.krea.ai/api-reference/image/seedream-3/,/api-reference/image/seedream-3/,3,seedream 3,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/image/seedream-4/,/api-reference/image/seedream-4/,3,seedream 4,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/image/seededit/,/api-reference/image/seededit/,3,seededit,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/image-enhance/topaz-generative/,/api-reference/image-enhance/topaz-generative/,3,topaz generative,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/image-enhance/topaz/,/api-reference/image-enhance/topaz/,3,topaz,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/image-enhance/bloom/,/api-reference/image-enhance/bloom/,3,bloom,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/video/kling-10/,/api-reference/video/kling-10/,3,kling 10,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/video/kling-15/,/api-reference/video/kling-15/,3,kling 15,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/video/kling-16/,/api-reference/video/kling-16/,3,kling 16,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/video/kling-20/,/api-reference/video/kling-20/,3,kling 20,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/video/kling-21/,/api-reference/video/kling-21/,3,kling 21,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/video/kling-25/,/api-reference/video/kling-25/,3,kling 25,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/video/hailuo/,/api-reference/video/hailuo/,3,hailuo,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/video/hailuo-02/,/api-reference/video/hailuo-02/,3,hailuo 02,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/video/hailuo-23/,/api-reference/video/hailuo-23/,3,hailuo 23,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/video/hailuo-23-fast/,/api-reference/video/hailuo-23-fast/,3,hailuo 23 fast,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/video/pika-22/,/api-reference/video/pika-22/,3,pika 22,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/video/wan-21/,/api-reference/video/wan-21/,3,wan 21,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/video/wan-22/,/api-reference/video/wan-22/,3,wan 22,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/video/wan-25/,/api-reference/video/wan-25/,3,wan 25,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/video/veo-2/,/api-reference/video/veo-2/,3,veo 2,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/video/veo-3/,/api-reference/video/veo-3/,3,veo 3,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/video/veo-3-fast/,/api-reference/video/veo-3-fast/,3,veo 3 fast,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/video/veo-31/,/api-reference/video/veo-31/,3,veo 31,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/video/veo-31-fast/,/api-reference/video/veo-31-fast/,3,veo 31 fast,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/video/seedance-lite/,/api-reference/video/seedance-lite/,3,seedance lite,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/video/seedance-pro/,/api-reference/video/seedance-pro/,3,seedance pro,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/video/seedance-pro-fast/,/api-reference/video/seedance-pro-fast/,3,seedance pro fast,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/video/ray-2/,/api-reference/video/ray-2/,3,ray 2,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/video/runway-gen-3/,/api-reference/video/runway-gen-3/,3,runway gen 3,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/video/runway-gen-4/,/api-reference/video/runway-gen-4/,3,runway gen 4,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/video/runway-aleph/,/api-reference/video/runway-aleph/,3,runway aleph,,,,unknown,,2025-12-15
https://docs.krea.ai/developers/job-lifecycle/,/developers/job-lifecycle/,2,job lifecycle,,,,unknown,,2025-12-15
https://docs.krea.ai/developers/webhooks/,/developers/webhooks/,2,webhooks,,,,unknown,,2025-12-15
https://docs.krea.ai/developers/rate-limits/,/developers/rate-limits/,2,rate limits,,,,unknown,,2025-12-15
https://docs.krea.ai/developers/api-keys-and-billing/,/developers/api-keys-and-billing/,2,api keys and billing,,,,unknown,,2025-12-15
https://docs.krea.ai/user-guide/get-started/what-is-krea/,/user-guide/get-started/what-is-krea/,3,what is krea,,,,unknown,,2025-12-15
https://docs.krea.ai/user-guide/features/krea-image/,/user-guide/features/krea-image/,3,krea image,,image,,general-image,,2025-12-15
https://docs.krea.ai/user-guide/features/video/,/user-guide/features/video/,3,video,,video,,general-video,,2025-12-15
https://docs.krea.ai/user-guide/features/realtime/,/user-guide/features/realtime/,3,realtime,,,,unknown,,2025-12-15
https://docs.krea.ai/user-guide/features/enhancer/,/user-guide/features/enhancer/,3,enhancer,,,,unknown,,2025-12-15
https://docs.krea.ai/user-guide/features/edit/,/user-guide/features/edit/,3,edit,,,,unknown,,2025-12-15
https://docs.krea.ai/user-guide/features/training/,/user-guide/features/training/,3,training,,,,unknown,,2025-12-15
https://docs.krea.ai/user-guide/features/3d/,/user-guide/features/3d/,3,3d,,,,unknown,,2025-12-15
https://docs.krea.ai/user-guide/features/teams/,/user-guide/features/teams/,3,teams,,,,unknown,,2025-12-15
https://docs.krea.ai/user-guide/features/flux/,/user-guide/features/flux/,3,flux,,,,unknown,,2025-12-15
https://docs.krea.ai/user-guide/features/imagen4/,/user-guide/features/imagen4/,3,imagen4,,,,unknown,,2025-12-15
https://docs.krea.ai/user-guide/features/ideogram/,/user-guide/features/ideogram/,3,ideogram,,,,unknown,,2025-12-15
https://docs.krea.ai/user-guide/features/openai/,/user-guide/features/openai/,3,openai,,,,unknown,,2025-12-15
https://docs.krea.ai/user-guide/features/runway/,/user-guide/features/runway/,3,runway,,,,unknown,,2025-12-15
https://docs.krea.ai/user-guide/features/veo3/,/user-guide/features/veo3/,3,veo3,,,,unknown,,2025-12-15
https://docs.krea.ai/user-guide/help-and-support/manage-subscriptions/,/user-guide/help-and-support/manage-subscriptions/,3,manage subscriptions,,,,unknown,,2025-12-15
https://docs.krea.ai/user-guide/help-and-support/compute-units/,/user-guide/help-and-support/compute-units/,3,compute units,,,,unknown,,2025-12-15
https://docs.krea.ai/user-guide/help-and-support/refunds-and-billing/,/user-guide/help-and-support/refunds-and-billing/,3,refunds and billing,,,,unknown,,2025-12-15
https://docs.krea.ai/features/krea-image/,/features/krea-image/,2,krea image,,image,,general-image,,2025-12-15
https://docs.krea.ai/features/video/,/features/video/,2,video,,video,,general-video,,2025-12-15
https://docs.krea.ai/features/enhancer/,/features/enhancer/,2,enhancer,,,,unknown,,2025-12-15
https://docs.krea.ai/features/realtime/,/features/realtime/,2,realtime,,,,unknown,,2025-12-15
https://docs.krea.ai/features/edit/,/features/edit/,2,edit,,,,unknown,,2025-12-15
https://docs.krea.ai/features/training/,/features/training/,2,training,,,,unknown,,2025-12-15
https://docs.krea.ai/features/3d/,/features/3d/,2,3d,,,,unknown,,2025-12-15
https://docs.krea.ai/features/krea1/,/features/krea1/,2,krea1,,,,unknown,,2025-12-15
https://docs.krea.ai/features/veo3/,/features/veo3/,2,veo3,,,,unknown,,2025-12-15
https://docs.krea.ai/features/openai/,/features/openai/,2,openai,,,,unknown,,2025-12-15
https://docs.krea.ai/features/ideogram/,/features/ideogram/,2,ideogram,,,,unknown,,2025-12-15
https://docs.krea.ai/features/runway/,/features/runway/,2,runway,,,,unknown,,2025-12-15
https://docs.krea.ai/get-started/what-is-krea/,/get-started/what-is-krea/,2,what is krea,,,,unknown,,2025-12-15
https://krea.ai/krea-1/,/krea-1/,1,krea 1,,,,unknown,,2025-12-15
https://docs.krea.ai/developers/examples/image-to-image/,/developers/examples/image-to-image/,3,image to image,,image,,general-image,,2025-12-15
https://docs.krea.ai/developers/examples/text-to-video/,/developers/examples/text-to-video/,3,text to video,,text,,general-text,,2025-12-15
https://docs.krea.ai/developers/examples/image-to-video/,/developers/examples/image-to-video/,3,image to video,,image,,general-image,,2025-12-15
https://docs.krea.ai/developers/tutorials/train-image-style/,/developers/tutorials/train-image-style/,3,train image style,,image,,general-image,,2025-12-15
https://www.krea.ai/settings/api-tokens/,/settings/api-tokens/,2,api tokens,,,,unknown,,2025-12-15
https://docs.krea.ai/api-reference/introduction.mdx,/api-reference/introduction.mdx,2,introduction.mdx,,,,unknown,,2025-12-15
https://docs.krea.ai/features/flux/,/features/flux/,2,flux,,,,unknown,,2025-12-15
https://docs.krea.ai/features/imagen4/,/features/imagen4/,2,imagen4,,,,unknown,,2025-12-15
https://krea.ai/image/,/image/,1,image,,image,,general-image,,2025-12-15
https://krea.ai/settings/api-tokens/,/settings/api-tokens/,2,api tokens,,,,unknown,,2025-12-15
https://www.krea.ai/video/,/video/,1,video,,video,,general-video,,2025-12-15
https://krea.ai/careers/,/careers/,1,careers,,,,unknown,,2025-12-15
https://www.krea.ai/provision/,/provision/,1,provision,,,,unknown,,2025-12-15
https://www.krea.ai/settings/,/settings/,1,settings,,,,unknown,,2025-12-15
https://www.krea.ai/login/,/login/,1,login,,,,unknown,,2025-12-15
https://www.krea.ai/login/,/login/,1,login,,,,unknown,,2025-12-15
https://www.krea.ai/login/,/login/,1,login,,,,unknown,,2025-12-15
https://www.krea.ai/video/,/video/,1,video,,video,,general-video,,2025-12-15
https://www.krea.ai/login/,/login/,1,login,,,,unknown,,2025-12-15
https://www.krea.ai/video/,/video/,1,video,,video,,general-video,,2025-12-15
https://www.krea.ai/login/,/login/,1,login,,,,unknown,,2025-12-15
https://www.krea.ai/login/,/login/,1,login,,,,unknown,,2025-12-15
https://www.krea.ai/login/,/login/,1,login,,,,unknown,,2025-12-15
https://www.krea.ai/login/,/login/,1,login,,,,unknown,,2025-12-15
